state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
kerala,palakad,pattambi,little gourd (kundru),other,faq,2023-08-01,4000.0,5000.0,4200.0
kerala,palakad,pattambi,mango,other,medium,2023-08-01,4000.0,5000.0,4500.0
kerala,palakad,pattambi,onion,big,faq,2023-08-01,2000.0,2200.0,2100.0
kerala,palakad,pattambi,onion,small,faq,2023-08-01,9000.0,10000.0,9500.0
kerala,palakad,pattambi,potato,other,faq,2023-08-01,2600.0,3000.0,2800.0
kerala,palakad,pattambi,pumpkin,other,faq,2023-08-01,1600.0,2000.0,1800.0
kerala,palakad,pattambi,snakeguard,other,faq,2023-08-01,3000.0,3500.0,3200.0
kerala,palakad,pattambi,sweet potato,other,faq,2023-08-01,1800.0,2000.0,1900.0
kerala,palakad,pattambi,tapioca,other,faq,2023-08-01,2500.0,3000.0,2800.0
kerala,thirssur,chavakkad,ashgourd,other,faq,2023-08-01,2000.0,3000.0,2800.0
kerala,thirssur,chavakkad,banana,palayamthodan,medium,2023-08-01,2600.0,3400.0,3400.0
kerala,thirssur,chavakkad,banana,poovan,medium,2023-08-01,5000.0,6000.0,6000.0
kerala,thirssur,chavakkad,banana,robusta,medium,2023-08-01,2600.0,3400.0,3400.0
kerala,thirssur,chavakkad,banana - green,other,faq,2023-08-01,4800.0,5600.0,5600.0
kerala,thirssur,chavakkad,beetroot,other,faq,2023-08-01,3600.0,4400.0,4400.0
kerala,thirssur,chavakkad,bhindi(ladies finger),other,faq,2023-08-01,4000.0,5200.0,5200.0
kerala,thirssur,chavakkad,brinjal,other,faq,2023-08-01,2600.0,3600.0,3600.0
kerala,thirssur,chavakkad,cabbage,other,faq,2023-08-01,2000.0,3000.0,3000.0
kerala,thirssur,chavakkad,carrot,other,faq,2023-08-01,5400.0,6400.0,6400.0
kerala,thirssur,chavakkad,coconut,other,faq,2023-08-01,2800.0,3400.0,3400.0
kerala,thirssur,chavakkad,cucumbar(kheera),other,faq,2023-08-01,2200.0,3000.0,3000.0
kerala,thirssur,chavakkad,green chilli,other,faq,2023-08-01,10000.0,11000.0,11000.0
kerala,thirssur,chavakkad,onion,other,faq,2023-08-01,2000.0,2700.0,2700.0
kerala,thirssur,chavakkad,potato,other,faq,2023-08-01,2800.0,3600.0,3600.0
kerala,thirssur,chavakkad,pumpkin,other,faq,2023-08-01,2000.0,3000.0,3000.0
kerala,thirssur,chavakkad,snakeguard,other,faq,2023-08-01,3000.0,4000.0,3800.0
kerala,thirssur,chelakkara,amaranthus,other,faq,2023-08-01,2400.0,2600.0,2500.0
kerala,thirssur,chelakkara,ashgourd,other,faq,2023-08-01,2500.0,2800.0,2600.0
kerala,thirssur,chelakkara,banana - green,other,faq,2023-08-01,4800.0,5000.0,4900.0
kerala,thirssur,chelakkara,beetroot,other,faq,2023-08-01,3000.0,3500.0,3200.0
kerala,thirssur,chelakkara,bitter gourd,other,faq,2023-08-01,4500.0,5000.0,4800.0
kerala,thirssur,chelakkara,brinjal,other,faq,2023-08-01,2400.0,2600.0,2500.0
kerala,thirssur,chelakkara,cabbage,other,faq,2023-08-01,2400.0,2800.0,2500.0
kerala,thirssur,chelakkara,carrot,other,faq,2023-08-01,8000.0,8500.0,8200.0
kerala,thirssur,chelakkara,cauliflower,other,faq,2023-08-01,4000.0,4500.0,4200.0
kerala,thirssur,chelakkara,coconut seed,other,faq,2023-08-01,3000.0,3500.0,3200.0
kerala,thirssur,chelakkara,cowpea(veg),other,faq,2023-08-01,4500.0,4800.0,4600.0
kerala,thirssur,chelakkara,cucumbar(kheera),other,faq,2023-08-01,2400.0,2500.0,2500.0
kerala,thirssur,chelakkara,drumstick,other,faq,2023-08-01,9000.0,9500.0,9200.0
kerala,thirssur,chelakkara,duster beans,other,faq,2023-08-01,6000.0,6500.0,6200.0
kerala,thirssur,chelakkara,elephant yam (suran),other,faq,2023-08-01,4200.0,4500.0,4400.0
kerala,thirssur,chelakkara,ginger(green),other,faq,2023-08-01,10000.0,14000.0,12000.0
kerala,thirssur,chelakkara,green chilli,other,faq,2023-08-01,3800.0,4000.0,3900.0
kerala,thirssur,chelakkara,mango (raw-ripe),other,faq,2023-08-01,3200.0,3500.0,3400.0
kerala,thirssur,chelakkara,onion,other,faq,2023-08-01,2400.0,2500.0,2500.0
kerala,thirssur,chelakkara,potato,other,faq,2023-08-01,2800.0,3000.0,2900.0
kerala,thirssur,chelakkara,snakeguard,other,faq,2023-08-01,2800.0,3000.0,2900.0
kerala,thirssur,chelakkara,tapioca,other,faq,2023-08-01,3000.0,3500.0,3200.0
kerala,thirssur,kodungalloor,brinjal,other,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thirssur,kodungalloor,tapioca,other,faq,2023-08-01,2000.0,2000.0,2000.0
kerala,thirssur,mattathur,ashgourd,ashgourd,faq,2023-08-01,1500.0,2000.0,1800.0
kerala,thirssur,mattathur,banana,nendra bale,medium,2023-08-01,3500.0,4700.0,4000.0
kerala,thirssur,mattathur,banana,poovan,medium,2023-08-01,3500.0,3700.0,3600.0
kerala,thirssur,pazhayannur,cowpea(veg),cowpea (veg),faq,2023-08-01,5000.0,5000.0,5000.0
kerala,thirssur,thrissur,amaranthus,amaranthus,faq,2023-08-01,2000.0,2200.0,2100.0
kerala,thirssur,thrissur,arecanut(betelnut/supari),other,faq,2023-08-01,33000.0,33000.0,33000.0
kerala,thirssur,thrissur,ashgourd,ashgourd,faq,2023-08-01,1400.0,1500.0,1400.0
kerala,thirssur,thrissur,banana,banana - ripe,medium,2023-08-01,5000.0,5500.0,5000.0
kerala,thirssur,thrissur,banana,palayamthodan,medium,2023-08-01,3000.0,3500.0,3200.0
kerala,thirssur,thrissur,banana,robusta,medium,2023-08-01,2800.0,3000.0,2800.0
kerala,thirssur,thrissur,banana - green,banana - green,faq,2023-08-01,5000.0,5200.0,5100.0
kerala,thirssur,thrissur,beetroot,beetroot,faq,2023-08-01,2500.0,2800.0,2500.0
kerala,thirssur,thrissur,bhindi(ladies finger),bhindi,faq,2023-08-01,2800.0,3000.0,2900.0
kerala,thirssur,thrissur,bitter gourd,bitter gourd,faq,2023-08-01,3500.0,4000.0,3500.0
kerala,thirssur,thrissur,black pepper,other,faq,2023-08-01,47500.0,47500.0,47500.0
kerala,thirssur,thrissur,brinjal,brinjal,faq,2023-08-01,2000.0,2500.0,2200.0
kerala,thirssur,thrissur,cabbage,cabbage,faq,2023-08-01,1500.0,1600.0,1500.0
kerala,thirssur,thrissur,carrot,carrot,faq,2023-08-01,4000.0,4500.0,4200.0
kerala,thirssur,thrissur,cauliflower,cauliflower,faq,2023-08-01,2800.0,3000.0,2800.0
kerala,thirssur,thrissur,cluster beans,cluster beans,faq,2023-08-01,6500.0,7000.0,6500.0
kerala,thirssur,thrissur,coconut seed,other,faq,2023-08-01,2900.0,2900.0,2900.0
kerala,thirssur,thrissur,cowpea(veg),cowpea (veg),faq,2023-08-01,2800.0,3000.0,2800.0
kerala,thirssur,thrissur,cucumbar(kheera),cucumbar,faq,2023-08-01,1400.0,1500.0,1400.0
kerala,thirssur,thrissur,drumstick,drumstick,faq,2023-08-01,2400.0,2500.0,2400.0
kerala,thirssur,thrissur,elephant yam (suran),other,faq,2023-08-01,4400.0,4500.0,4400.0
kerala,thirssur,thrissur,green chilli,green chilly,faq,2023-08-01,4800.0,5000.0,4800.0
kerala,thirssur,thrissur,lemon,other,faq,2023-08-01,4500.0,5000.0,4500.0
kerala,thirssur,thrissur,little gourd (kundru),other,faq,2023-08-01,3800.0,4000.0,3800.0
kerala,thirssur,thrissur,mango (raw-ripe),mango - raw-ripe,faq,2023-08-01,4800.0,5000.0,4800.0
kerala,thirssur,thrissur,nutmeg,other,faq,2023-08-01,30000.0,30000.0,30000.0
kerala,thirssur,thrissur,pineapple,pine apple,large,2023-08-01,4800.0,5000.0,4800.0
kerala,thirssur,thrissur,potato,potato,faq,2023-08-01,2800.0,3200.0,3000.0
kerala,thirssur,thrissur,pumpkin,pumpkin,faq,2023-08-01,1500.0,1600.0,1500.0
kerala,thirssur,thrissur,snakeguard,snakeguard,faq,2023-08-01,2800.0,3000.0,2800.0
kerala,thirssur,thrissur,tapioca,tapioca,faq,2023-08-01,2600.0,2800.0,2600.0
kerala,thiruvananthapuram,aralamoodu,amphophalus,amphophalus,faq,2023-08-01,3000.0,3500.0,3500.0
kerala,thiruvananthapuram,aralamoodu,banana - green,banana - green,faq,2023-08-01,4000.0,4000.0,4000.0
kerala,thiruvananthapuram,aralamoodu,beetroot,beetroot,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thiruvananthapuram,aralamoodu,bhindi(ladies finger),bhindi,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thiruvananthapuram,aralamoodu,bitter gourd,bitter gourd,faq,2023-08-01,5000.0,8000.0,8000.0
kerala,thiruvananthapuram,aralamoodu,brinjal,brinjal,faq,2023-08-01,2000.0,4000.0,4000.0
kerala,thiruvananthapuram,aralamoodu,cabbage,cabbage,faq,2023-08-01,3500.0,3500.0,3500.0
kerala,thiruvananthapuram,aralamoodu,carrot,carrot,faq,2023-08-01,4000.0,6000.0,6000.0
kerala,thiruvananthapuram,aralamoodu,cauliflower,cauliflower,faq,2023-08-01,5000.0,6000.0,6000.0
kerala,thiruvananthapuram,aralamoodu,cowpea(veg),cowpea (veg),faq,2023-08-01,5000.0,5000.0,5000.0
kerala,thiruvananthapuram,aralamoodu,cucumbar(kheera),cucumbar,faq,2023-08-01,1500.0,2000.0,2000.0
kerala,thiruvananthapuram,aralamoodu,drumstick,drumstick,faq,2023-08-01,3500.0,3500.0,3500.0
kerala,thiruvananthapuram,aralamoodu,green chilli,green chilly,faq,2023-08-01,8000.0,10000.0,10000.0
kerala,thiruvananthapuram,aralamoodu,lemon,other,faq,2023-08-01,3000.0,5000.0,5000.0
kerala,thiruvananthapuram,aralamoodu,mango (raw-ripe),mango - raw-ripe,faq,2023-08-01,6000.0,6000.0,6000.0
kerala,thiruvananthapuram,aralamoodu,onion,onion,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thiruvananthapuram,aralamoodu,potato,potato,faq,2023-08-01,3000.0,4000.0,4000.0
kerala,thiruvananthapuram,aralamoodu,pumpkin,pumpkin,faq,2023-08-01,2000.0,2000.0,2000.0
kerala,thiruvananthapuram,aralamoodu,snakeguard,snakeguard,faq,2023-08-01,2500.0,3000.0,3000.0
kerala,thiruvananthapuram,aralamoodu,tapioca,tapioca,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thiruvananthapuram,maranelloor,banana,nendra bale,large,2023-08-01,4800.0,5000.0,4900.0
kerala,thiruvananthapuram,maranelloor,banana,nendra bale,medium,2023-08-01,3800.0,4500.0,4000.0
kerala,thiruvananthapuram,maranelloor,banana,nendra bale,small,2023-08-01,2500.0,3500.0,2800.0
kerala,thiruvananthapuram,maranelloor,banana,palayamthodan,small,2023-08-01,2000.0,2200.0,2100.0
kerala,thiruvananthapuram,maranelloor,banana,palayamthodan,large,2023-08-01,2600.0,2800.0,2700.0
kerala,thiruvananthapuram,maranelloor,banana,palayamthodan,medium,2023-08-01,2300.0,2500.0,2400.0
kerala,thiruvananthapuram,maranelloor,banana,poovan,large,2023-08-01,6000.0,6500.0,6400.0
kerala,thiruvananthapuram,maranelloor,banana,poovan,medium,2023-08-01,5000.0,5800.0,5500.0
kerala,thiruvananthapuram,maranelloor,banana,red banana,medium,2023-08-01,4000.0,4500.0,4200.0
kerala,thiruvananthapuram,maranelloor,banana,red banana,large,2023-08-01,5300.0,5500.0,5400.0
kerala,thiruvananthapuram,maranelloor,banana,robusta,large,2023-08-01,2600.0,2800.0,2700.0
kerala,thiruvananthapuram,maranelloor,banana,robusta,medium,2023-08-01,2300.0,2500.0,2400.0
kerala,thiruvananthapuram,nedumangadu,bitter gourd,other,faq,2023-08-01,6500.0,8700.0,7000.0
kerala,thiruvananthapuram,nedumangadu,brinjal,other,faq,2023-08-01,5500.0,9500.0,5600.0
kerala,thiruvananthapuram,nedumangadu,elephant yam (suran),elephant yam (suran),faq,2023-08-01,5200.0,6700.0,5300.0
kerala,thiruvananthapuram,nedumangadu,green chilli,green chilly,faq,2023-08-01,9000.0,12500.0,12100.0
kerala,thiruvananthapuram,nedumangadu,pumpkin,other,faq,2023-08-01,2400.0,3000.0,3000.0
kerala,thiruvananthapuram,neyyatinkara,amaranthus,amaranthus,faq,2023-08-01,3300.0,4000.0,3600.0
kerala,thiruvananthapuram,neyyatinkara,amphophalus,amphophalus,faq,2023-08-01,4100.0,4500.0,4300.0
kerala,thiruvananthapuram,neyyatinkara,banana - green,banana - green,faq,2023-08-01,5500.0,6000.0,5700.0
kerala,thiruvananthapuram,neyyatinkara,beetroot,beetroot,faq,2023-08-01,3400.0,4000.0,3600.0
kerala,thiruvananthapuram,neyyatinkara,bhindi(ladies finger),bhindi,faq,2023-08-01,3600.0,4000.0,3800.0
kerala,thiruvananthapuram,neyyatinkara,bitter gourd,bitter gourd,faq,2023-08-01,6100.0,6500.0,6200.0
kerala,thiruvananthapuram,neyyatinkara,brinjal,brinjal,faq,2023-08-01,4500.0,5000.0,4800.0
kerala,thiruvananthapuram,neyyatinkara,cabbage,other,faq,2023-08-01,3500.0,4000.0,3800.0
kerala,thiruvananthapuram,neyyatinkara,carrot,other,faq,2023-08-01,5400.0,6000.0,5700.0
kerala,thiruvananthapuram,neyyatinkara,cluster beans,other,faq,2023-08-01,7500.0,8000.0,7700.0
kerala,thiruvananthapuram,neyyatinkara,colacasia,colacasia,faq,2023-08-01,4000.0,4500.0,4200.0
kerala,thiruvananthapuram,neyyatinkara,coriander(leaves),coriander,faq,2023-08-01,8500.0,9000.0,8800.0
kerala,thiruvananthapuram,neyyatinkara,cucumbar(kheera),cucumbar,faq,2023-08-01,3100.0,3500.0,3200.0
kerala,thiruvananthapuram,neyyatinkara,drumstick,drumstick,faq,2023-08-01,4500.0,5000.0,4800.0
kerala,thiruvananthapuram,neyyatinkara,duster beans,other,faq,2023-08-01,3000.0,3500.0,3200.0
kerala,thiruvananthapuram,neyyatinkara,ginger(green),green ginger,faq,2023-08-01,15000.0,20000.0,18000.0
kerala,thiruvananthapuram,neyyatinkara,green chilli,green chilly,faq,2023-08-01,7600.0,8000.0,7800.0
kerala,thiruvananthapuram,neyyatinkara,pumpkin,other,faq,2023-08-01,3000.0,3500.0,3300.0
kerala,thiruvananthapuram,neyyatinkara,snakeguard,other,faq,2023-08-01,3500.0,4000.0,3800.0
kerala,thiruvananthapuram,neyyatinkara,tapioca,tapioca,faq,2023-08-01,4500.0,5000.0,4700.0
kerala,thiruvananthapuram,neyyatinkara,tomato,tomato,faq,2023-08-01,8000.0,12000.0,10000.0
kerala,thiruvananthapuram,parassala,amaranthus,amaranthus,faq,2023-08-01,5000.0,5200.0,5000.0
kerala,thiruvananthapuram,parassala,banana,banana - ripe,medium,2023-08-01,6000.0,6200.0,6000.0
kerala,thiruvananthapuram,parassala,banana,palayamthodan,medium,2023-08-01,2700.0,2700.0,2700.0
kerala,thiruvananthapuram,parassala,banana,red banana,medium,2023-08-01,5000.0,5200.0,5000.0
kerala,thiruvananthapuram,parassala,beetroot,beetroot,faq,2023-08-01,4000.0,4200.0,4000.0
kerala,thiruvananthapuram,parassala,bhindi(ladies finger),bhindi,faq,2023-08-01,3000.0,3200.0,3000.0
kerala,thiruvananthapuram,parassala,bitter gourd,bitter gourd,faq,2023-08-01,5000.0,5000.0,5000.0
kerala,thiruvananthapuram,parassala,brinjal,round,faq,2023-08-01,4000.0,4000.0,4000.0
kerala,thiruvananthapuram,parassala,carrot,carrot,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thiruvananthapuram,parassala,cluster beans,cluster beans,faq,2023-08-01,3000.0,3000.0,3000.0
kerala,thiruvananthapuram,parassala,colacasia,colacasia,faq,2023-08-01,11000.0,11000.0,11000.0
kerala,thiruvananthapuram,parassala,cowpea(veg),cowpea (veg),faq,2023-08-01,5000.0,5000.0,5000.0
kerala,thiruvananthapuram,parassala,cucumbar(kheera),cucumbar,faq,2023-08-01,4000.0,4000.0,4000.0
kerala,thiruvananthapuram,parassala,drumstick,drumstick,faq,2023-08-01,3000.0,3500.0,3000.0
kerala,thiruvananthapuram,parassala,elephant yam (suran),elephant yam (suran),faq,2023-08-01,5000.0,5000.0,5000.0
kerala,thiruvananthapuram,parassala,green chilli,green chilly,faq,2023-08-01,6000.0,6200.0,6000.0
kerala,wayanad,kalpetta,ashgourd,other,faq,2023-08-01,1200.0,1300.0,1300.0
kerala,wayanad,kalpetta,banana - green,other,faq,2023-08-01,3100.0,3200.0,3200.0
kerala,wayanad,kalpetta,bitter gourd,other,faq,2023-08-01,2500.0,2600.0,2600.0
kerala,wayanad,kalpetta,black pepper,other,faq,2023-08-01,55000.0,56000.0,56000.0
kerala,wayanad,kalpetta,brinjal,other,faq,2023-08-01,2100.0,2200.0,2200.0
kerala,wayanad,kalpetta,coffee,other,faq,2023-08-01,24200.0,24300.0,24300.0
kerala,wayanad,kalpetta,cowpea(veg),other,faq,2023-08-01,2300.0,2400.0,2400.0
kerala,wayanad,kalpetta,green chilli,green chilly,faq,2023-08-01,3500.0,3600.0,3600.0
kerala,wayanad,kalpetta,pumpkin,other,faq,2023-08-01,1200.0,1300.0,1300.0
kerala,wayanad,kalpetta,rubber,other,faq,2023-08-01,13500.0,13600.0,13600.0
kerala,wayanad,kalpetta,snakeguard,other,faq,2023-08-01,2400.0,2500.0,2500.0
kerala,wayanad,sultan bathery,banana - green,banana - green,faq,2023-08-01,3100.0,3300.0,3200.0
kerala,wayanad,sultan bathery,black pepper,ungrabled,faq,2023-08-01,50000.0,52000.0,51000.0
kerala,wayanad,sultan bathery,elephant yam (suran),other,faq,2023-08-01,2200.0,2400.0,2300.0
kerala,wayanad,sultan bathery,ginger(green),green ginger,faq,2023-08-01,8900.0,9100.0,9000.0
madhya pradesh,anupur,kotma,wheat,other,faq,2023-08-01,2210.0,2210.0,2210.0
madhya pradesh,ashoknagar,ashoknagar(f&v),green chilli,other,faq,2023-08-01,1500.0,1500.0,1500.0
madhya pradesh,ashoknagar,shadora,bengal gram(gram)(whole),average (whole),faq,2023-08-01,4790.0,4790.0,4790.0
madhya pradesh,ashoknagar,shadora,soyabean,other,faq,2023-08-01,4780.0,4780.0,4780.0
madhya pradesh,ashoknagar,shadora,wheat,other,faq,2023-08-01,2305.0,2305.0,2305.0
madhya pradesh,badwani,anjad,cotton,other,faq,2023-08-01,7067.0,7250.0,7250.0
madhya pradesh,badwani,anjad,maize,yellow,faq,2023-08-01,1300.0,1975.0,1975.0
madhya pradesh,badwani,sendhwa,bhindi(ladies finger),bhindi,faq,2023-08-01,1000.0,2000.0,1500.0
madhya pradesh,badwani,sendhwa,cauliflower,cauliflower,faq,2023-08-01,2000.0,3000.0,2500.0
madhya pradesh,badwani,sendhwa,cotton,h4,faq,2023-08-01,6225.0,6850.0,6400.0
madhya pradesh,badwani,sendhwa,green chilli,green chilly,faq,2023-08-01,4000.0,6000.0,5000.0
madhya pradesh,badwani,sendhwa,spinach,spinach,faq,2023-08-01,1000.0,2000.0,1500.0
madhya pradesh,balaghat,lalbarra,paddy(dhan)(common),other,faq,2023-08-01,1850.0,1900.0,1875.0
madhya pradesh,bhind,mow,mustard,other,faq,2023-08-01,5160.0,5350.0,5300.0
madhya pradesh,bhind,mow,wheat,other,faq,2023-08-01,2200.0,2270.0,2260.0
madhya pradesh,damoh,patharia,bengal gram(gram)(whole),other,faq,2023-08-01,4405.0,5000.0,4925.0
madhya pradesh,damoh,patharia,green gram (moong)(whole),green gram dhall-i,faq,2023-08-01,7095.0,7370.0,7370.0
madhya pradesh,damoh,patharia,lentil (masur)(whole),masur dal,faq,2023-08-01,5490.0,5590.0,5550.0
madhya pradesh,damoh,patharia,soyabean,yellow,faq,2023-08-01,4400.0,4885.0,4725.0
madhya pradesh,damoh,patharia,wheat,lokwan mp no. 1,faq,2023-08-01,2285.0,2331.0,2315.0
madhya pradesh,dewas,dewas(f&v),bhindi(ladies finger),other,faq,2023-08-01,400.0,1100.0,600.0
madhya pradesh,dewas,dewas(f&v),brinjal,other,faq,2023-08-01,500.0,1300.0,600.0
madhya pradesh,dewas,dewas(f&v),cabbage,other,faq,2023-08-01,400.0,1500.0,600.0
madhya pradesh,dewas,dewas(f&v),cauliflower,other,faq,2023-08-01,400.0,1100.0,600.0
madhya pradesh,dewas,dewas(f&v),green chilli,other,faq,2023-08-01,700.0,1900.0,1200.0
madhya pradesh,dewas,dewas(f&v),onion,other,faq,2023-08-01,600.0,1700.0,700.0
madhya pradesh,dewas,dewas(f&v),potato,other,faq,2023-08-01,600.0,1800.0,800.0
madhya pradesh,dewas,haatpipliya,bhindi(ladies finger),bhindi,faq,2023-08-01,1400.0,2000.0,1700.0
madhya pradesh,dewas,haatpipliya,brinjal,brinjal,faq,2023-08-01,1200.0,1400.0,1300.0
madhya pradesh,dewas,haatpipliya,cabbage,cabbage,faq,2023-08-01,1200.0,1600.0,1400.0
madhya pradesh,dewas,haatpipliya,cauliflower,cauliflower,faq,2023-08-01,2000.0,3000.0,2500.0
madhya pradesh,dewas,haatpipliya,ginger(dry),vegitable-fresh,faq,2023-08-01,8000.0,8000.0,8000.0
madhya pradesh,dewas,haatpipliya,green chilli,green chilly,faq,2023-08-01,4000.0,6000.0,5000.0
madhya pradesh,dewas,haatpipliya,onion,onion,faq,2023-08-01,1000.0,1600.0,1300.0
madhya pradesh,dewas,haatpipliya,potato,potato,faq,2023-08-01,1200.0,1600.0,1400.0
madhya pradesh,dewas,khategaon,green gram (moong)(whole),other,faq,2023-08-01,5500.0,7800.0,6000.0
madhya pradesh,dewas,khategaon,kabuli chana(chickpeas-white),kabuli chana(chickpeas-white),faq,2023-08-01,8700.0,13000.0,12500.0
madhya pradesh,dewas,khategaon,kabuli chana(chickpeas-white),other,faq,2023-08-01,4000.0,4750.0,4520.0
madhya pradesh,dewas,khategaon,soyabean,soyabeen,faq,2023-08-01,3560.0,4870.0,4650.0
madhya pradesh,dewas,khategaon,wheat,other,faq,2023-08-01,2030.0,2740.0,2250.0
madhya pradesh,dhar,badnawar,kabuli chana(chickpeas-white),kabuli chana(chickpeas-white),faq,2023-08-01,4000.0,8165.0,8165.0
madhya pradesh,dhar,badnawar,soyabean,yellow,faq,2023-08-01,3920.0,5160.0,5015.0
madhya pradesh,dhar,badnawar,wheat,lokwan,faq,2023-08-01,2280.0,2885.0,2535.0
madhya pradesh,harda,timarni,bengal gram(gram)(whole),desi (whole),faq,2023-08-01,3700.0,4951.0,4680.0
madhya pradesh,harda,timarni,green gram (moong)(whole),green (whole),faq,2023-08-01,3500.0,8001.0,7230.0
madhya pradesh,harda,timarni,maize,deshi red,faq,2023-08-01,1970.0,2039.0,2010.0
madhya pradesh,harda,timarni,mustard,mustard,faq,2023-08-01,2601.0,2601.0,2601.0
madhya pradesh,harda,timarni,soyabean,soyabeen,faq,2023-08-01,3800.0,4930.0,4650.0
madhya pradesh,harda,timarni,wheat,mill quality,faq,2023-08-01,2250.0,2449.0,2390.0
madhya pradesh,hoshangabad,hoshangabad,wheat,local,faq,2023-08-01,2005.0,2150.0,2050.0
madhya pradesh,indore,indore(f&v),apple,apple,medium,2023-08-01,6000.0,20000.0,12000.0
madhya pradesh,indore,indore(f&v),banana,other,medium,2023-08-01,600.0,1600.0,1000.0
madhya pradesh,indore,indore(f&v),mousambi(sweet lime),other,medium,2023-08-01,2000.0,6000.0,4000.0
madhya pradesh,indore,indore(f&v),papaya,papaya,medium,2023-08-01,600.0,2200.0,1400.0
madhya pradesh,indore,mhow,bitter gourd,bitter gourd,faq,2023-08-01,2600.0,2600.0,2600.0
madhya pradesh,indore,mhow,bottle gourd,bottle gourd,faq,2023-08-01,2000.0,2000.0,2000.0
madhya pradesh,indore,mhow,brinjal,arkasheela mattigulla,faq,2023-08-01,1000.0,1000.0,1000.0
madhya pradesh,indore,mhow,capsicum,capsicum,faq,2023-08-01,2000.0,2000.0,2000.0
madhya pradesh,indore,mhow,cauliflower,african sarson,faq,2023-08-01,1300.0,1300.0,1300.0
madhya pradesh,indore,mhow,coriander(leaves),coriander,faq,2023-08-01,800.0,2000.0,1650.0
madhya pradesh,indore,mhow,cucumbar(kheera),cucumbar,faq,2023-08-01,1300.0,1300.0,1300.0
madhya pradesh,indore,mhow,green chilli,green chilly,faq,2023-08-01,6000.0,6000.0,6000.0
madhya pradesh,indore,mhow,onion,1st sort,faq,2023-08-01,600.0,1400.0,800.0
madhya pradesh,indore,mhow,potato,other,faq,2023-08-01,900.0,2100.0,1500.0
madhya pradesh,indore,mhow,pumpkin,other,faq,2023-08-01,2000.0,2000.0,2000.0
madhya pradesh,indore,mhow,sponge gourd,other,faq,2023-08-01,2000.0,2000.0,2000.0
madhya pradesh,indore,mhow,tomato,deshi,faq,2023-08-01,6000.0,11000.0,10000.0
madhya pradesh,jhabua,jhabua,wheat,local,faq,2023-08-01,2050.0,2210.0,2130.0
